Location,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
1,9157,22-01-12,1,1,1,10,0,0,0,2,0.16,0.1364,0.74,0.2836,129
1,9158,22-01-12,1,1,1,11,0,0,0,3,0.16,0.1515,0.8,0.2537,133
1,9159,22-01-12,1,1,1,12,0,0,0,2,0.16,0.1515,0.8,0.2239,185
1,9160,22-01-12,1,1,1,13,0,0,0,2,0.16,0.1818,0.8,0.1343,199
1,9161,22-01-12,1,1,1,14,0,0,0,2,0.16,0.1667,0.8,0.1642,182
1,9162,22-01-12,1,1,1,15,0,0,0,2,0.16,0.1515,0.8,0.194,176
1,9163,22-01-12,1,1,1,16,0,0,0,2,0.16,0.1515,0.8,0.194,155
1,9164,22-01-12,1,1,1,17,0,0,0,2,0.16,0.1818,0.8,0.1045,108
1,9165,22-01-12,1,1,1,18,0,0,0,3,0.16,0.1818,0.86,0.1045,121
1,9166,22-01-12,1,1,1,19,0,0,0,3,0.16,0.1818,0.86,0.1045,89
1,9167,22-01-12,1,1,1,20,0,0,0,3,0.16,0.1667,0.86,0.1642,74
1,9168,22-01-12,1,1,1,21,0,0,0,3,0.16,0.1818,0.86,0.1045,44
1,9169,22-01-12,1,1,1,22,0,0,0,2,0.16,0.197,0.93,0.0896,58
1,9170,22-01-12,1,1,1,23,0,0,0,2,0.16,0.1818,0.93,0.1045,37
1,9171,23-01-12,1,1,1,0,0,1,1,2,0.18,0.2424,0.86,0,19
1,9172,23-01-12,1,1,1,1,0,1,1,2,0.18,0.2121,0.86,0.1045,4
1,9173,23-01-12,1,1,1,2,0,1,1,2,0.18,0.2121,0.86,0.1045,2
1,9174,23-01-12,1,1,1,3,0,1,1,2,0.18,0.2424,0.86,0,1
1,9175,23-01-12,1,1,1,4,0,1,1,2,0.2,0.2576,0.8,0,1
1,9176,23-01-12,1,1,1,5,0,1,1,2,0.2,0.2576,0.86,0,19
1,9177,23-01-12,1,1,1,6,0,1,1,2,0.2,0.2576,0.86,0,42
1,9178,23-01-12,1,1,1,7,0,1,1,3,0.2,0.2576,0.86,0,122
1,9179,23-01-12,1,1,1,8,0,1,1,3,0.2,0.2121,0.86,0.1343,272
1,9180,23-01-12,1,1,1,9,0,1,1,2,0.2,0.2273,0.86,0.0896,211
1,9181,23-01-12,1,1,1,10,0,1,1,2,0.2,0.2576,0.93,0,149
1,9182,23-01-12,1,1,1,11,0,1,1,2,0.2,0.2273,0.93,0.0896,62
1,9183,23-01-12,1,1,1,12,0,1,1,2,0.22,0.2727,0.93,0,62
1,9184,23-01-12,1,1,1,13,0,1,1,3,0.22,0.2576,0.93,0.0896,37
1,9185,23-01-12,1,1,1,14,0,1,1,3,0.22,0.2273,0.93,0.194,61
1,9186,23-01-12,1,1,1,15,0,1,1,2,0.22,0.2121,1,0.2239,74
1,9187,23-01-12,1,1,1,16,0,1,1,2,0.24,0.2424,0.93,0.1642,122
1,9188,23-01-12,1,1,1,17,0,1,1,2,0.24,0.2576,0.96,0.1045,276
1,9189,23-01-12,1,1,1,18,0,1,1,2,0.24,0.2424,0.93,0.1343,282
1,9190,23-01-12,1,1,1,19,0,1,1,2,0.26,0.2576,0.93,0.1642,220
1,9191,23-01-12,1,1,1,20,0,1,1,2,0.26,0.2576,1,0.1642,169
1,9192,23-01-12,1,1,1,21,0,1,1,2,0.26,0.2424,1,0.2836,120
1,9193,23-01-12,1,1,1,22,0,1,1,2,0.26,0.2424,1,0.2836,68
1,9194,23-01-12,1,1,1,23,0,1,1,2,0.28,0.2576,0.93,0.3284,37
1,9195,24-01-12,1,1,1,0,0,2,1,2,0.3,0.2879,1,0.2836,25
1,9196,24-01-12,1,1,1,1,0,2,1,2,0.32,0.303,0.93,0.2537,9
1,9197,24-01-12,1,1,1,2,0,2,1,2,0.32,0.303,0.93,0.2239,8
1,9198,24-01-12,1,1,1,3,0,2,1,2,0.32,0.3333,0.93,0.1343,3
1,9199,24-01-12,1,1,1,4,0,2,1,2,0.3,0.3182,1,0.0896,2
1,9200,24-01-12,1,1,1,5,0,2,1,2,0.3,0.3182,1,0.0896,26
1,9201,24-01-12,1,1,1,6,0,2,1,2,0.32,0.3182,0.93,0.194,89
1,9202,24-01-12,1,1,1,7,0,2,1,2,0.32,0.3333,0.93,0.1343,232
1,9203,24-01-12,1,1,1,8,0,2,1,2,0.32,0.3333,0.93,0.1343,490
1,9204,24-01-12,1,1,1,9,0,2,1,2,0.32,0.3333,0.87,0.0896,255
1,9205,24-01-12,1,1,1,10,0,2,1,1,0.32,0.3333,0.93,0.0896,116
1,9206,24-01-12,1,1,1,11,0,2,1,1,0.34,0.3333,0.87,0.1343,153
1,9207,24-01-12,1,1,1,12,0,2,1,1,0.34,0.3333,0.87,0.1642,175
1,9208,24-01-12,1,1,1,13,0,2,1,1,0.34,0.3333,0.87,0.1642,203
1,9209,24-01-12,1,1,1,14,0,2,1,1,0.36,0.3485,0.81,0.2239,173
1,9210,24-01-12,1,1,1,15,0,2,1,2,0.4,0.4091,0.71,0.1642,208
1,9211,24-01-12,1,1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343,278
1,9212,24-01-12,1,1,1,17,0,2,1,1,0.42,0.4242,0.67,0.0896,515
1,9213,24-01-12,1,1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896,423
1,9214,24-01-12,1,1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896,331
1,9215,24-01-12,1,1,1,20,0,2,1,1,0.32,0.3485,0.76,0,229
1,9216,24-01-12,1,1,1,21,0,2,1,1,0.36,0.3788,0.71,0,172
1,9217,24-01-12,1,1,1,22,0,2,1,1,0.32,0.3485,0.81,0,125
1,9218,24-01-12,1,1,1,23,0,2,1,1,0.32,0.3485,0.76,0,99
1,9219,25-01-12,1,1,1,0,0,3,1,1,0.26,0.303,0.93,0,31
1,9220,25-01-12,1,1,1,1,0,3,1,1,0.3,0.2879,0.7,0.2239,13
1,9221,25-01-12,1,1,1,2,0,3,1,1,0.28,0.2727,0.7,0.194,6
1,9222,25-01-12,1,1,1,3,0,3,1,1,0.26,0.2576,0.75,0.194,1
1,9223,25-01-12,1,1,1,4,0,3,1,1,0.26,0.2424,0.7,0.2836,4
1,9224,25-01-12,1,1,1,5,0,3,1,1,0.26,0.2424,0.7,0.2836,33
1,9225,25-01-12,1,1,1,6,0,3,1,1,0.24,0.2273,0.73,0.2239,88
1,9226,25-01-12,1,1,1,7,0,3,1,1,0.24,0.2273,0.75,0.2239,257
1,9227,25-01-12,1,1,1,8,0,3,1,1,0.24,0.2273,0.7,0.2537,513
1,9228,25-01-12,1,1,1,9,0,3,1,1,0.24,0.2273,0.7,0.2537,236
1,9229,25-01-12,1,1,1,10,0,3,1,2,0.26,0.2273,0.7,0.3284,141
1,9230,25-01-12,1,1,1,11,0,3,1,2,0.3,0.2727,0.61,0.2985,157
1,9231,25-01-12,1,1,1,12,0,3,1,1,0.32,0.3333,0.53,0.1343,193
1,9232,25-01-12,1,1,1,13,0,3,1,1,0.34,0.3333,0.49,0.1343,212
1,9233,25-01-12,1,1,1,14,0,3,1,1,0.34,0.3485,0.49,0.0896,160
1,9234,25-01-12,1,1,1,15,0,3,1,1,0.36,0.3788,0.46,0,155
1,9235,25-01-12,1,1,1,16,0,3,1,1,0.34,0.3333,0.53,0.1642,246
1,9236,25-01-12,1,1,1,17,0,3,1,1,0.36,0.3485,0.53,0.1642,470
1,9237,25-01-12,1,1,1,18,0,3,1,1,0.32,0.3333,0.66,0.1343,439
1,9238,25-01-12,1,1,1,19,0,3,1,2,0.34,0.3636,0.53,0,316
1,9239,25-01-12,1,1,1,20,0,3,1,1,0.32,0.3182,0.61,0.194,235
1,9240,25-01-12,1,1,1,21,0,3,1,1,0.3,0.3333,0.65,0,185
1,9241,25-01-12,1,1,1,22,0,3,1,1,0.3,0.3182,0.65,0.0896,113
1,9242,25-01-12,1,1,1,23,0,3,1,2,0.28,0.3182,0.65,0,66
1,9243,26-01-12,1,1,1,0,0,4,1,2,0.28,0.2879,0.75,0.1045,25
1,9244,26-01-12,1,1,1,1,0,4,1,2,0.28,0.3182,0.75,0,21
1,9245,26-01-12,1,1,1,2,0,4,1,2,0.28,0.2727,0.75,0.1642,7
1,9246,26-01-12,1,1,1,3,0,4,1,2,0.28,0.303,0.75,0.0896,6
1,9247,26-01-12,1,1,1,4,0,4,1,1,0.28,0.3182,0.75,0,3
1,9248,26-01-12,1,1,1,5,0,4,1,2,0.3,0.3182,0.75,0.1045,28
1,9249,26-01-12,1,1,1,6,0,4,1,2,0.28,0.3182,0.81,0,88
1,9250,26-01-12,1,1,1,7,0,4,1,2,0.28,0.303,0.81,0.0896,239
1,9251,26-01-12,1,1,1,8,0,4,1,2,0.28,0.303,0.81,0.0896,530
1,9252,26-01-12,1,1,1,9,0,4,1,2,0.3,0.3333,0.81,0,274
1,9253,26-01-12,1,1,1,10,0,4,1,2,0.3,0.303,0.81,0.1343,108
1,9254,26-01-12,1,1,1,11,0,4,1,2,0.3,0.3182,0.87,0.1045,111
1,9255,26-01-12,1,1,1,12,0,4,1,2,0.34,0.3333,0.81,0.1343,165
1,9256,26-01-12,1,1,1,13,0,4,1,2,0.38,0.3939,0.71,0,173
1,9257,26-01-12,1,1,1,14,0,4,1,2,0.4,0.4091,0.71,0.1045,128
1,9258,26-01-12,1,1,1,15,0,4,1,2,0.42,0.4242,0.71,0.1045,164
1,9259,26-01-12,1,1,1,16,0,4,1,2,0.4,0.4091,0.71,0.0896,224
1,9260,26-01-12,1,1,1,17,0,4,1,2,0.42,0.4242,0.71,0,413
1,9261,26-01-12,1,1,1,18,0,4,1,2,0.42,0.4242,0.71,0,406
1,9262,26-01-12,1,1,1,19,0,4,1,2,0.4,0.4091,0.76,0.1045,313
1,9263,26-01-12,1,1,1,20,0,4,1,2,0.4,0.4091,0.82,0.1343,224
1,9264,26-01-12,1,1,1,21,0,4,1,2,0.4,0.4091,0.76,0.1045,192
1,9265,26-01-12,1,1,1,22,0,4,1,1,0.38,0.3939,0.82,0.1045,142
1,9266,26-01-12,1,1,1,23,0,4,1,2,0.4,0.4091,0.82,0,91
1,9267,27-01-12,1,1,1,0,0,5,1,2,0.4,0.4091,0.82,0.2537,38
1,9268,27-01-12,1,1,1,1,0,5,1,2,0.4,0.4091,0.87,0.2239,29
1,9269,27-01-12,1,1,1,2,0,5,1,1,0.42,0.4242,0.94,0.1343,13
1,9270,27-01-12,1,1,1,3,0,5,1,2,0.42,0.4242,0.94,0.2836,8
1,9271,27-01-12,1,1,1,4,0,5,1,2,0.4,0.4091,1,0.2985,4
1,9272,27-01-12,1,1,1,5,0,5,1,2,0.42,0.4242,0.94,0.3284,24
1,9273,27-01-12,1,1,1,6,0,5,1,2,0.42,0.4242,1,0.3284,72
1,9274,27-01-12,1,1,1,7,0,5,1,2,0.42,0.4242,1,0.2985,134
1,9275,27-01-12,1,1,1,8,0,5,1,3,0.5,0.4848,0.88,0.2836,220
1,9276,27-01-12,1,1,1,9,0,5,1,3,0.5,0.4848,0.88,0.2836,107
1,9277,27-01-12,1,1,1,10,0,5,1,3,0.48,0.4697,1,0.1642,126
1,9278,27-01-12,1,1,1,11,0,5,1,2,0.48,0.4697,0.94,0.1343,105
1,9279,27-01-12,1,1,1,12,0,5,1,2,0.5,0.4848,0.88,0.1642,180
1,9280,27-01-12,1,1,1,13,0,5,1,1,0.5,0.4848,0.59,0.4627,201
1,9281,27-01-12,1,1,1,14,0,5,1,1,0.5,0.4848,0.55,0.5522,176
1,9282,27-01-12,1,1,1,15,0,5,1,1,0.48,0.4697,0.51,0.3284,197
1,9283,27-01-12,1,1,1,16,0,5,1,1,0.44,0.4394,0.51,0.5522,267
1,9284,27-01-12,1,1,1,17,0,5,1,1,0.42,0.4242,0.5,0.5821,422
1,9285,27-01-12,1,1,1,18,0,5,1,1,0.4,0.4091,0.5,0.4925,383
1,9286,27-01-12,1,1,1,19,0,5,1,1,0.36,0.3333,0.5,0.3881,251
1,9287,27-01-12,1,1,1,20,0,5,1,1,0.34,0.303,0.53,0.3582,159
1,9288,27-01-12,1,1,1,21,0,5,1,1,0.34,0.2879,0.53,0.5224,135
1,9289,27-01-12,1,1,1,22,0,5,1,1,0.34,0.303,0.49,0.3881,119
1,9290,27-01-12,1,1,1,23,0,5,1,1,0.32,0.2879,0.49,0.4179,86
1,9291,28-01-12,1,1,1,0,0,6,0,1,0.3,0.2879,0.52,0.2836,69
1,9292,28-01-12,1,1,1,1,0,6,0,1,0.3,0.303,0.52,0.1642,58
1,9293,28-01-12,1,1,1,2,0,6,0,1,0.26,0.303,0.6,0,41
1,9294,28-01-12,1,1,1,3,0,6,0,1,0.26,0.2879,0.6,0.0896,17
1,9295,28-01-12,1,1,1,4,0,6,0,1,0.26,0.2576,0.6,0.1642,8
1,9296,28-01-12,1,1,1,5,0,6,0,1,0.24,0.2576,0.75,0.0896,10
1,9297,28-01-12,1,1,1,6,0,6,0,1,0.24,0.2879,0.7,0,15
1,9298,28-01-12,1,1,1,7,0,6,0,1,0.22,0.2727,0.75,0,31
1,9299,28-01-12,1,1,1,8,0,6,0,1,0.2,0.2273,0.8,0.0896,91
1,9300,28-01-12,1,1,1,9,0,6,0,1,0.22,0.2727,0.8,0,158
1,9301,28-01-12,1,1,1,10,0,6,0,1,0.26,0.2727,0.7,0.1343,191
1,9302,28-01-12,1,1,1,11,0,6,0,1,0.3,0.303,0.56,0.1343,296
1,9303,28-01-12,1,1,1,12,0,6,0,1,0.3,0.2879,0.61,0.2836,314
1,9304,28-01-12,1,1,1,13,0,6,0,1,0.34,0.3182,0.57,0.2537,373
1,9305,28-01-12,1,1,1,14,0,6,0,1,0.38,0.3939,0.5,0.3881,362
1,9306,28-01-12,1,1,1,15,0,6,0,1,0.4,0.4091,0.47,0.3284,410
1,9307,28-01-12,1,1,1,16,0,6,0,1,0.42,0.4242,0.44,0.3582,407
1,9308,28-01-12,1,1,1,17,0,6,0,1,0.42,0.4242,0.44,0.3881,290
1,9309,28-01-12,1,1,1,18,0,6,0,1,0.42,0.4242,0.41,0.2239,241
1,9310,28-01-12,1,1,1,19,0,6,0,2,0.42,0.4242,0.41,0.5522,206
1,9311,28-01-12,1,1,1,20,0,6,0,1,0.4,0.4091,0.35,0.3881,120
1,9312,28-01-12,1,1,1,21,0,6,0,1,0.36,0.3333,0.29,0.3582,127
1,9313,28-01-12,1,1,1,22,0,6,0,1,0.34,0.3333,0.34,0.194,103
1,9314,28-01-12,1,1,1,23,0,6,0,1,0.32,0.3182,0.31,0.194,85
1,9315,29-01-12,1,1,1,0,0,0,0,1,0.3,0.2879,0.33,0.2239,96
1,9316,29-01-12,1,1,1,1,0,0,0,1,0.3,0.2727,0.28,0.3582,73
1,9317,29-01-12,1,1,1,2,0,0,0,1,0.28,0.2576,0.26,0.3284,51
1,9318,29-01-12,1,1,1,3,0,0,0,1,0.26,0.2576,0.28,0.194,21
1,9319,29-01-12,1,1,1,4,0,0,0,1,0.24,0.2576,0.3,0,5
1,9320,29-01-12,1,1,1,5,0,0,0,1,0.2,0.2121,0.51,0.1343,7
1,9321,29-01-12,1,1,1,6,0,0,0,1,0.2,0.2273,0.4,0.1045,5
1,9322,29-01-12,1,1,1,7,0,0,0,1,0.2,0.2121,0.37,0.1343,12
1,9323,29-01-12,1,1,1,8,0,0,0,1,0.18,0.197,0.4,0.1343,70
1,9324,29-01-12,1,1,1,9,0,0,0,1,0.18,0.197,0.43,0.1343,111
1,9325,29-01-12,1,1,1,10,0,0,0,1,0.24,0.2424,0.35,0.1343,191
1,9326,29-01-12,1,1,1,11,0,0,0,1,0.28,0.2727,0.28,0.2239,255
1,9327,29-01-12,1,1,1,12,0,0,0,1,0.32,0.303,0.26,0.2239,288
1,9328,29-01-12,1,1,1,13,0,0,0,1,0.32,0.303,0.26,0.2239,316
1,9329,29-01-12,1,1,1,14,0,0,0,1,0.32,0.303,0.26,0.2537,280
1,9330,29-01-12,1,1,1,15,0,0,0,1,0.36,0.3333,0.25,0.2836,310
1,9331,29-01-12,1,1,1,16,0,0,0,1,0.36,0.3333,0.21,0.4179,322
1,9332,29-01-12,1,1,1,17,0,0,0,1,0.36,0.3333,0.21,0.4179,234
1,9333,29-01-12,1,1,1,18,0,0,0,1,0.34,0.303,0.23,0.3582,168
1,9334,29-01-12,1,1,1,19,0,0,0,1,0.32,0.303,0.29,0.2537,159
1,9335,29-01-12,1,1,1,20,0,0,0,1,0.3,0.2879,0.39,0.2239,111
1,9336,29-01-12,1,1,1,21,0,0,0,1,0.3,0.2879,0.33,0.2836,69
1,9337,29-01-12,1,1,1,22,0,0,0,1,0.32,0.2879,0.26,0.3881,64
1,9338,29-01-12,1,1,1,23,0,0,0,1,0.3,0.2727,0.33,0.3284,25
1,9339,30-01-12,1,1,1,0,0,1,1,2,0.32,0.2879,0.26,0.4179,10
1,9340,30-01-12,1,1,1,1,0,1,1,1,0.26,0.2273,0.6,0.3582,9
1,9341,30-01-12,1,1,1,2,0,1,1,1,0.24,0.2121,0.48,0.3582,7
1,9342,30-01-12,1,1,1,3,0,1,1,1,0.24,0.2273,0.48,0.194,4
1,9343,30-01-12,1,1,1,4,0,1,1,1,0.2,0.2121,0.51,0.1343,5
1,9344,30-01-12,1,1,1,5,0,1,1,1,0.2,0.2121,0.51,0.1343,26
1,9345,30-01-12,1,1,1,6,0,1,1,1,0.22,0.2121,0.44,0.2537,80
1,9346,30-01-12,1,1,1,7,0,1,1,1,0.22,0.2121,0.44,0.2836,225
1,9347,30-01-12,1,1,1,8,0,1,1,1,0.2,0.197,0.47,0.2239,493
1,9348,30-01-12,1,1,1,9,0,1,1,1,0.2,0.197,0.47,0.2239,198
1,9349,30-01-12,1,1,1,10,0,1,1,1,0.22,0.2121,0.41,0.2836,85
1,9350,30-01-12,1,1,1,11,0,1,1,1,0.26,0.2576,0.38,0,99
1,9351,30-01-12,1,1,1,12,0,1,1,1,0.26,0.2273,0.35,0.3881,134
1,9352,30-01-12,1,1,1,13,0,1,1,1,0.3,0.2879,0.31,0.194,132
1,9353,30-01-12,1,1,1,14,0,1,1,1,0.32,0.3333,0.24,0.1343,115
1,9354,30-01-12,1,1,1,15,0,1,1,1,0.32,0.3182,0.24,0.194,138
1,9355,30-01-12,1,1,1,16,0,1,1,1,0.34,0.3333,0.25,0.194,221
1,9356,30-01-12,1,1,1,17,0,1,1,1,0.36,0.3485,0.21,0.194,438
1,9357,30-01-12,1,1,1,18,0,1,1,1,0.34,0.3333,0.23,0.1642,410
1,9358,30-01-12,1,1,1,19,0,1,1,1,0.3,0.3182,0.45,0.1045,306
1,9359,30-01-12,1,1,1,20,0,1,1,1,0.3,0.303,0.39,0.1642,181
1,9360,30-01-12,1,1,1,21,0,1,1,1,0.3,0.303,0.42,0.1642,162
1,9361,30-01-12,1,1,1,22,0,1,1,1,0.28,0.2727,0.48,0.2239,94
1,9362,30-01-12,1,1,1,23,0,1,1,1,0.26,0.2576,0.6,0.194,52
1,9363,31-01-12,1,1,1,0,0,2,1,1,0.28,0.2727,0.52,0.2537,15
1,9364,31-01-12,1,1,1,1,0,2,1,1,0.3,0.2727,0.42,0.2985,8
1,9365,31-01-12,1,1,1,2,0,2,1,1,0.3,0.2879,0.42,0.2239,2
1,9366,31-01-12,1,1,1,3,0,2,1,1,0.3,0.2879,0.45,0.2239,2
1,9367,31-01-12,1,1,1,4,0,2,1,1,0.3,0.2879,0.49,0.194,1
1,9368,31-01-12,1,1,1,5,0,2,1,1,0.3,0.2879,0.49,0.194,22
1,9369,31-01-12,1,1,1,6,0,2,1,1,0.28,0.2727,0.52,0.1642,104
1,9370,31-01-12,1,1,1,7,0,2,1,1,0.26,0.2576,0.6,0.194,279
1,9371,31-01-12,1,1,1,8,0,2,1,1,0.26,0.2727,0.6,0.1045,512
1,9372,31-01-12,1,1,1,9,0,2,1,1,0.3,0.2879,0.52,0.194,261
1,9373,31-01-12,1,1,1,10,0,2,1,2,0.32,0.3182,0.57,0.194,144
1,9374,31-01-12,1,1,1,11,0,2,1,1,0.4,0.4091,0.37,0.2836,139
1,9375,31-01-12,1,1,1,12,0,2,1,1,0.4,0.4091,0.43,0.2985,194
1,9376,31-01-12,1,1,1,13,0,2,1,1,0.46,0.4545,0.36,0.2239,198
1,9377,31-01-12,1,1,1,14,0,2,1,1,0.5,0.4848,0.29,0.3284,160
1,9378,31-01-12,1,1,1,15,0,2,1,1,0.54,0.5152,0.26,0.4478,177
1,9379,31-01-12,1,1,1,16,0,2,1,1,0.54,0.5152,0.26,0.4478,307
1,9380,31-01-12,1,1,1,17,0,2,1,1,0.54,0.5152,0.26,0.4179,559
1,9381,31-01-12,1,1,1,18,0,2,1,1,0.54,0.5152,0.24,0.3582,502
1,9382,31-01-12,1,1,1,19,0,2,1,1,0.5,0.4848,0.29,0.2836,328
1,9383,31-01-12,1,1,1,20,0,2,1,1,0.4,0.4091,0.58,0.1045,238
1,9384,31-01-12,1,1,1,21,0,2,1,1,0.46,0.4545,0.33,0.2985,165
1,9385,31-01-12,1,1,1,22,0,2,1,1,0.44,0.4394,0.35,0.2985,129
1,9386,31-01-12,1,1,1,23,0,2,1,1,0.44,0.4394,0.38,0.2537,63
1,9387,01-02-12,1,1,2,0,0,3,1,1,0.44,0.4394,0.38,0.2836,31
1,9388,01-02-12,1,1,2,1,0,3,1,1,0.44,0.4394,0.41,0.2836,4
1,9389,01-02-12,1,1,2,2,0,3,1,1,0.44,0.4394,0.44,0.2836,7
1,9390,01-02-12,1,1,2,3,0,3,1,1,0.44,0.4394,0.44,0.194,3
1,9391,01-02-12,1,1,2,4,0,3,1,1,0.4,0.4091,0.5,0.1642,1
1,9392,01-02-12,1,1,2,5,0,3,1,1,0.4,0.4091,0.5,0.1642,18
1,9393,01-02-12,1,1,2,6,0,3,1,3,0.4,0.4091,0.54,0.1642,67
1,9394,01-02-12,1,1,2,7,0,3,1,3,0.38,0.3939,0.62,0.0896,208
1,9395,01-02-12,1,1,2,8,0,3,1,3,0.36,0.3636,0.73,0.1045,520
1,9396,01-02-12,1,1,2,9,0,3,1,2,0.36,0.3485,0.71,0.194,276
1,9397,01-02-12,1,1,2,10,0,3,1,1,0.4,0.4091,0.62,0.1343,133
1,9398,01-02-12,1,1,2,11,0,3,1,1,0.4,0.4091,0.58,0.1642,143
1,9399,01-02-12,1,1,2,12,0,3,1,1,0.44,0.4394,0.54,0.1045,179
1,9400,01-02-12,1,1,2,13,0,3,1,1,0.46,0.4545,0.47,0.2239,186
1,9401,01-02-12,1,1,2,14,0,3,1,1,0.62,0.6212,0.33,0.2239,192
1,9402,01-02-12,1,1,2,15,0,3,1,1,0.6,0.6212,0.35,0.2836,194
1,9403,01-02-12,1,1,2,16,0,3,1,1,0.6,0.6212,0.4,0.2239,283
1,9404,01-02-12,1,1,2,17,0,3,1,1,0.58,0.5455,0.43,0.194,539
1,9405,01-02-12,1,1,2,18,0,3,1,1,0.56,0.5303,0.46,0.1642,526
1,9406,01-02-12,1,1,2,19,0,3,1,1,0.54,0.5152,0.52,0.2836,335
1,9407,01-02-12,1,1,2,20,0,3,1,1,0.52,0.5,0.52,0.1642,264
1,9408,01-02-12,1,1,2,21,0,3,1,1,0.52,0.5,0.52,0.1642,233
1,9409,01-02-12,1,1,2,22,0,3,1,1,0.5,0.4848,0.55,0.194,140
1,9410,01-02-12,1,1,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,97
1,9411,02-02-12,1,1,2,0,0,4,1,1,0.46,0.4545,0.59,0.1343,31
1,9412,02-02-12,1,1,2,1,0,4,1,2,0.46,0.4545,0.55,0,17
1,9413,02-02-12,1,1,2,2,0,4,1,2,0.42,0.4242,0.67,0.1343,9
1,9414,02-02-12,1,1,2,3,0,4,1,2,0.42,0.4242,0.67,0.1343,2
1,9415,02-02-12,1,1,2,4,0,4,1,3,0.4,0.4091,0.82,0.0896,1
1,9416,02-02-12,1,1,2,5,0,4,1,3,0.4,0.4091,0.82,0,19
1,9417,02-02-12,1,1,2,6,0,4,1,3,0.36,0.3788,0.9,0,74
1,9418,02-02-12,1,1,2,7,0,4,1,3,0.36,0.3788,0.93,0,205
1,9419,02-02-12,1,1,2,8,0,4,1,3,0.4,0.4091,0.87,0,445
1,9420,02-02-12,1,1,2,9,0,4,1,3,0.38,0.3939,0.87,0,228
1,9421,02-02-12,1,1,2,10,0,4,1,3,0.42,0.4242,0.77,0.1045,78
1,9422,02-02-12,1,1,2,11,0,4,1,3,0.4,0.4091,0.82,0.2537,105
1,9423,02-02-12,1,1,2,12,0,4,1,1,0.42,0.4242,0.82,0,148
1,9424,02-02-12,1,1,2,13,0,4,1,2,0.42,0.4242,0.77,0,137
1,9425,02-02-12,1,1,2,14,0,4,1,1,0.4,0.4091,0.76,0.1045,141
1,9426,02-02-12,1,1,2,15,0,4,1,1,0.46,0.4545,0.67,0.1642,174
1,9427,02-02-12,1,1,2,16,0,4,1,1,0.46,0.4545,0.55,0.2836,229
1,9428,02-02-12,1,1,2,17,0,4,1,1,0.42,0.4242,0.54,0.4925,450
1,9429,02-02-12,1,1,2,18,0,4,1,1,0.4,0.4091,0.43,0.4627,410
1,9430,02-02-12,1,1,2,19,0,4,1,1,0.38,0.3939,0.43,0.5224,327
1,9431,02-02-12,1,1,2,20,0,4,1,1,0.36,0.3182,0.46,0.5224,213
1,9432,02-02-12,1,1,2,21,0,4,1,1,0.34,0.303,0.46,0.4179,148
1,9433,02-02-12,1,1,2,22,0,4,1,1,0.32,0.2879,0.49,0.4179,109
1,9434,02-02-12,1,1,2,23,0,4,1,1,0.32,0.303,0.49,0.2537,61
1,9435,03-02-12,1,1,2,0,0,5,1,1,0.32,0.2879,0.53,0.3881,38
1,9436,03-02-12,1,1,2,1,0,5,1,1,0.3,0.2727,0.56,0.3284,22
1,9437,03-02-12,1,1,2,2,0,5,1,1,0.3,0.2879,0.52,0.2239,6
1,9438,03-02-12,1,1,2,3,0,5,1,1,0.28,0.2576,0.56,0.2985,4
1,9439,03-02-12,1,1,2,4,0,5,1,1,0.26,0.2576,0.6,0.2239,2
1,9440,03-02-12,1,1,2,5,0,5,1,1,0.26,0.2576,0.6,0.2239,17
1,9441,03-02-12,1,1,2,6,0,5,1,1,0.24,0.2424,0.65,0.1642,88
1,9442,03-02-12,1,1,2,7,0,5,1,1,0.24,0.2273,0.65,0.2239,226
1,9443,03-02-12,1,1,2,8,0,5,1,1,0.24,0.2273,0.65,0.2239,441
1,9444,03-02-12,1,1,2,9,0,5,1,1,0.24,0.2273,0.65,0.194,270
1,9445,03-02-12,1,1,2,10,0,5,1,1,0.28,0.2576,0.56,0.2836,129
1,9446,03-02-12,1,1,2,11,0,5,1,1,0.32,0.303,0.53,0.2985,164
1,9447,03-02-12,1,1,2,12,0,5,1,1,0.34,0.3333,0.46,0.1343,216
1,9448,03-02-12,1,1,2,13,0,5,1,1,0.36,0.3636,0.46,0,198
1,9449,03-02-12,1,1,2,14,0,5,1,1,0.36,0.3485,0.46,0.2239,170
1,9450,03-02-12,1,1,2,15,0,5,1,1,0.38,0.3939,0.4,0,216
1,9451,03-02-12,1,1,2,16,0,5,1,1,0.4,0.4091,0.37,0.1045,311
1,9452,03-02-12,1,1,2,17,0,5,1,1,0.4,0.4091,0.37,0.0896,488
1,9453,03-02-12,1,1,2,18,0,5,1,1,0.38,0.3939,0.4,0.1343,385
1,9454,03-02-12,1,1,2,19,0,5,1,1,0.34,0.3485,0.49,0.1045,267
1,9455,03-02-12,1,1,2,20,0,5,1,1,0.34,0.3485,0.49,0.1045,163
1,9456,03-02-12,1,1,2,21,0,5,1,1,0.34,0.3485,0.49,0.1045,134
